Name,Price,Sales,URL,Rating,Rating record,Date,Discount
[Mã COSCN12 giảm 8%] Dầu gội bưởi Cocoon giúp giảm gãy rụng và làm mềm tóc 310ml,₫245.000,"13,4k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-D%E1%BA%A7u-g%E1%BB%99i-b%C6%B0%E1%BB%9Fi-Cocoon-gi%C3%BAp-gi%E1%BA%A3m-g%C3%A3y-r%E1%BB%A5ng-v%C3%A0-l%C3%A0m-m%E1%BB%81m-t%C3%B3c-310ml-i.175753395.7395303491?sp_atk=654f3255-d0ff-49c3-8a57-7e14c8da4ad7&xptdk=654f3255-d0ff-49c3-8a57-7e14c8da4ad7,"4,9","4,3k",21/3/2023,
[Mã COSCN12 giảm 8%] Dầu tẩy trang hoa hồng Cocoon tẩy sạch makeup chuyên nghiệp & dưỡng ẩm 140ml,₫180.000,"5,7k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-D%E1%BA%A7u-t%E1%BA%A9y-trang-hoa-h%E1%BB%93ng-Cocoon-t%E1%BA%A9y-s%E1%BA%A1ch-makeup-chuy%C3%AAn-nghi%E1%BB%87p-d%C6%B0%E1%BB%A1ng-%E1%BA%A9m-140ml-i.175753395.4236341403?sp_atk=65bd36fa-c71c-4d7a-90e0-16dda015a23d&xptdk=65bd36fa-c71c-4d7a-90e0-16dda015a23d,"4,9","1,9k",21/3/2023,
[Mã COSCN12 giảm 8%] Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 30ml,,"7,6k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-M%E1%BA%B7t-n%E1%BA%A1-hoa-h%E1%BB%93ng-Cocoon-c%E1%BA%A5p-%E1%BA%A9m-l%C3%A0m-m%E1%BB%81m-da-30ml-i.175753395.7353771714?sp_atk=bed3cb2d-d133-4231-92e4-1d237934345b&xptdk=bed3cb2d-d133-4231-92e4-1d237934345b,5,"3,1k",21/3/2023,
[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước hoa hồng 140ml TẶNG Mặt nạ hoa hồng 30ml Cocoon,₫340.000,274,https://shopee.vn/-DEAL-1-T%E1%BA%B6NG-1-%C4%90%E1%BB%98C-QUY%E1%BB%80N-FLASH-SALE-N%C6%B0%E1%BB%9Bc-hoa-h%E1%BB%93ng-140ml-T%E1%BA%B6NG-M%E1%BA%B7t-n%E1%BA%A1-hoa-h%E1%BB%93ng-30ml-Cocoon-i.175753395.21428988041?sp_atk=b5459edd-5c2a-4366-86da-7c8742c99514&xptdk=b5459edd-5c2a-4366-86da-7c8742c99514,"4,9",79,21/3/2023,
[Mã COSCN12 giảm 8%] Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,₫195.000,"5,2k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-Gel-r%E1%BB%ADa-m%E1%BA%B7t-hoa-h%E1%BB%93ng-Cocoon-l%C3%A0m-s%E1%BA%A1ch-c%E1%BA%A5p-%E1%BA%A9m-140ml-i.175753395.3980168595?sp_atk=60596e5a-dd1c-48ad-9c5b-907b3e6627ee&xptdk=60596e5a-dd1c-48ad-9c5b-907b3e6627ee,"4,9","1,9k",21/3/2023,
"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",₫945.000,203,https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-Combo-l%C3%A0m-s%E1%BA%A1ch-c%E1%BA%A5p-%E1%BA%A9m-ph%E1%BB%A5c-h%E1%BB%93i-chuy%C3%AAn-s%C3%A2u-t%E1%BB%AB-hoa-h%E1%BB%93ng-Cocoon-i.175753395.10549083531?sp_atk=f83de6ee-a41e-470e-abdc-b423ef5d118c&xptdk=f83de6ee-a41e-470e-abdc-b423ef5d118c,"4,9",75,21/3/2023,
[Mã COSCN12 giảm 8%] Combo Nước hoa hồng 140ml + Mặt nạ hoa hồng 30ml Cocoon,₫323.000,251,https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-Combo-N%C6%B0%E1%BB%9Bc-hoa-h%E1%BB%93ng-140ml-M%E1%BA%B7t-n%E1%BA%A1-hoa-h%E1%BB%93ng-30ml-Cocoon-i.175753395.11738455403?sp_atk=940dd8ca-f631-49f7-9665-57239c37affd&xptdk=940dd8ca-f631-49f7-9665-57239c37affd,5,90,21/3/2023,
"SPECIAL COMBO làm sạch, cấp ẩm dịu nhẹ từ hoa hồng Cocoon - Tặng nước tẩy trang hoa hồng Cocoon 140ml",₫390.000,512,https://shopee.vn/SPECIAL-COMBO-l%C3%A0m-s%E1%BA%A1ch-c%E1%BA%A5p-%E1%BA%A9m-d%E1%BB%8Bu-nh%E1%BA%B9-t%E1%BB%AB-hoa-h%E1%BB%93ng-Cocoon-T%E1%BA%B7ng-n%C6%B0%E1%BB%9Bc-t%E1%BA%A9y-trang-hoa-h%E1%BB%93ng-Cocoon-140ml-i.175753395.10838442632?sp_atk=41f9d292-81ee-45bc-b5b7-7be16692bbb5&xptdk=41f9d292-81ee-45bc-b5b7-7be16692bbb5,"4,9",211,21/3/2023,
[Mã COSCN12 giảm 8%] Bigsize - Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 500ml,₫295.000,"8,7k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-Bigsize-N%C6%B0%E1%BB%9Bc-t%E1%BA%A9y-trang-hoa-h%E1%BB%93ng-Cocoon-t%E1%BA%A9y-s%E1%BA%A1ch-makeup-c%E1%BA%A5p-%E1%BA%A9m-500ml-i.175753395.6464853864?sp_atk=8de50d85-cf8c-4cc6-8664-7868a6f5808b&xptdk=8de50d85-cf8c-4cc6-8664-7868a6f5808b,"4,9","3,2k",21/3/2023,
[Mã COSCN12 giảm 8%] Combo cấp ẩm cơ bản từ hoa hồng Cocoon,₫622.000,128,https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-Combo-c%E1%BA%A5p-%E1%BA%A9m-c%C6%A1-b%E1%BA%A3n-t%E1%BB%AB-hoa-h%E1%BB%93ng-Cocoon-i.175753395.13710214537?sp_atk=3318451b-b56c-4a44-921d-95a842a1a84b&xptdk=3318451b-b56c-4a44-921d-95a842a1a84b,5,50,21/3/2023,
[Mã COSCN12 giảm 8%] Tinh chất hoa hồng (serum) Cocoon cấp ẩm & phục hồi da 30ml,₫265.000,"3,9k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-Tinh-ch%E1%BA%A5t-hoa-h%E1%BB%93ng-(serum)-Cocoon-c%E1%BA%A5p-%E1%BA%A9m-ph%E1%BB%A5c-h%E1%BB%93i-da-30ml-i.175753395.8524708927?sp_atk=299c46b7-99e7-4ee5-a98f-4aff8a4dd740&xptdk=299c46b7-99e7-4ee5-a98f-4aff8a4dd740,"4,9","1,4k",21/3/2023,
[Mã COSCN12 giảm 8%] Combo cấp ẩm và phục hồi từ hoa hồng Cocoon,,704,https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-Combo-c%E1%BA%A5p-%E1%BA%A9m-v%C3%A0-ph%E1%BB%A5c-h%E1%BB%93i-t%E1%BB%AB-hoa-h%E1%BB%93ng-Cocoon-i.175753395.8334219215?sp_atk=a5b7b90e-14f6-42df-bbc6-48a3aa46964d&xptdk=a5b7b90e-14f6-42df-bbc6-48a3aa46964d,5,287,21/3/2023,
[Mã COSCN12 giảm 8%] Nước hoa hồng (toner) Cocoon cấp ẩm & làm mềm da 140ml,₫195.000,"12,8k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-N%C6%B0%E1%BB%9Bc-hoa-h%E1%BB%93ng-(toner)-Cocoon-c%E1%BA%A5p-%E1%BA%A9m-l%C3%A0m-m%E1%BB%81m-da-140ml-i.175753395.6836339055?sp_atk=3f7d5791-7c1d-4fed-95de-9cea6fe43d5d&xptdk=3f7d5791-7c1d-4fed-95de-9cea6fe43d5d,5,"4,7k",21/3/2023,
[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,₫195.000,"16,2k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-Th%E1%BA%A1ch-hoa-h%E1%BB%93ng-d%C6%B0%E1%BB%A1ng-%E1%BA%A9m-(kem-d%C6%B0%E1%BB%A1ng-%E1%BA%A9m)-Cocoon-c%E1%BA%A5p-%E1%BA%A9m-nu%C3%B4i-d%C6%B0%E1%BB%A1ng-30ml-i.175753395.7153966790?sp_atk=489e7d0b-1769-4544-8a80-5dda54bbed90&xptdk=489e7d0b-1769-4544-8a80-5dda54bbed90,5,"6,6k",21/3/2023,
SPECIAL COMBO Gel bí đao rửa mặt 140ml + Nước bí đao cân bằng da 140ml Cocoon - Tặng nước tẩy trang bí đao Cocoon 140ml,₫390.000,3k,https://shopee.vn/SPECIAL-COMBO-Gel-b%C3%AD-%C4%91ao-r%E1%BB%ADa-m%E1%BA%B7t-140ml-N%C6%B0%E1%BB%9Bc-b%C3%AD-%C4%91ao-c%C3%A2n-b%E1%BA%B1ng-da-140ml-Cocoon-T%E1%BA%B7ng-n%C6%B0%E1%BB%9Bc-t%E1%BA%A9y-trang-b%C3%AD-%C4%91ao-Cocoon-140ml-i.175753395.5704684055?sp_atk=cb6898eb-ca21-48f6-b7c1-1d0d6d2964f0&xptdk=cb6898eb-ca21-48f6-b7c1-1d0d6d2964f0,"4,9","1,2k",21/3/2023,
[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước bí đao cân bằng da 140ml TẶNG Mặt nạ bí đao 30ml Cocoon,₫340.000,392,https://shopee.vn/-DEAL-1-T%E1%BA%B6NG-1-%C4%90%E1%BB%98C-QUY%E1%BB%80N-FLASH-SALE-N%C6%B0%E1%BB%9Bc-b%C3%AD-%C4%91ao-c%C3%A2n-b%E1%BA%B1ng-da-140ml-T%E1%BA%B6NG-M%E1%BA%B7t-n%E1%BA%A1-b%C3%AD-%C4%91ao-30ml-Cocoon-i.175753395.21128987171?sp_atk=da6d1aa2-4457-4b21-8d7e-7bd9c0576073&xptdk=da6d1aa2-4457-4b21-8d7e-7bd9c0576073,"4,9",133,21/3/2023,
[Mã COSCN12 giảm 8%] Bigsize - Gel bí đao rửa mặt Cocoon giảm dầu & mụn 310ml,₫295.000,10k,https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-Bigsize-Gel-b%C3%AD-%C4%91ao-r%E1%BB%ADa-m%E1%BA%B7t-Cocoon-gi%E1%BA%A3m-d%E1%BA%A7u-m%E1%BB%A5n-310ml-i.175753395.6589167585?sp_atk=12e88eac-d459-482b-ab55-fe5a6e3e1ddf&xptdk=12e88eac-d459-482b-ab55-fe5a6e3e1ddf,"4,9","3,7k",21/3/2023,
[Mã COSCN12 giảm 8%] Nước bí đao cân bằng da (toner) Cocoon giảm dầu & mụn 140ml,₫195.000,"17,4k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-N%C6%B0%E1%BB%9Bc-b%C3%AD-%C4%91ao-c%C3%A2n-b%E1%BA%B1ng-da-(toner)-Cocoon-gi%E1%BA%A3m-d%E1%BA%A7u-m%E1%BB%A5n-140ml-i.175753395.2765502888?sp_atk=d9434355-5352-4d1a-a677-8e96ac2d855a&xptdk=d9434355-5352-4d1a-a677-8e96ac2d855a,5,"7,3k",21/3/2023,
[Mã COSCN12 giảm 8%] Thạch Bí Đao Cocoon Cấp Ẩm Và Ngừa Mụn 30ml,₫195.000,"6,2k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-Th%E1%BA%A1ch-B%C3%AD-%C4%90ao-Cocoon-C%E1%BA%A5p-%E1%BA%A8m-V%C3%A0-Ng%E1%BB%ABa-M%E1%BB%A5n-30ml-i.175753395.12610087745?sp_atk=9f1081de-ce63-4cd3-b810-a298b3c5e8da&xptdk=9f1081de-ce63-4cd3-b810-a298b3c5e8da,5,"2,3k",21/3/2023,
HÀNG TẶNG KHÔNG BÁN - Nước Tẩy Trang Bí Đao Cocoon 500ml,₫295.000,"9,4k",https://shopee.vn/H%C3%80NG-T%E1%BA%B6NG-KH%C3%94NG-B%C3%81N-N%C6%B0%E1%BB%9Bc-T%E1%BA%A9y-Trang-B%C3%AD-%C4%90ao-Cocoon-500ml-i.175753395.11415376135?sp_atk=b4b1c84e-be62-4c45-9618-32b8bc6fbc93&xptdk=b4b1c84e-be62-4c45-9618-32b8bc6fbc93,5,"3,8k",21/3/2023,
[Mã COSCN12 giảm 8%] Gel bí đao rửa mặt Cocoon giảm dầu & mụn 140ml,₫195.000,"26,8k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-Gel-b%C3%AD-%C4%91ao-r%E1%BB%ADa-m%E1%BA%B7t-Cocoon-gi%E1%BA%A3m-d%E1%BA%A7u-m%E1%BB%A5n-140ml-i.175753395.3104684623?sp_atk=73f7b7a8-cfb5-47f0-af61-4e1d9a1a1670&xptdk=73f7b7a8-cfb5-47f0-af61-4e1d9a1a1670,5,"10,4k",21/3/2023,
SPECIAL COMBO chăm sóc da mụn toàn diện Cocoon - tặng 1 thạch bí đao Cocoon 30ml,₫955.000,1k,https://shopee.vn/SPECIAL-COMBO-ch%C4%83m-s%C3%B3c-da-m%E1%BB%A5n-to%C3%A0n-di%E1%BB%87n-Cocoon-t%E1%BA%B7ng-1-th%E1%BA%A1ch-b%C3%AD-%C4%91ao-Cocoon-30ml-i.175753395.6833655915?sp_atk=433be643-37f2-4413-88b9-46eda15bbf75&xptdk=433be643-37f2-4413-88b9-46eda15bbf75,"4,9",420,21/3/2023,
"HÀNG TẶNG KHÔNG BÁN - Kem chống nắng bí đao quang phổ rộng, bảo vệ rất cao SPF 50 +, PA ++++ Cocoon 50ml",₫395.000,"1,2k",https://shopee.vn/H%C3%80NG-T%E1%BA%B6NG-KH%C3%94NG-B%C3%81N-Kem-ch%E1%BB%91ng-n%E1%BA%AFng-b%C3%AD-%C4%91ao-quang-ph%E1%BB%95-r%E1%BB%99ng-b%E1%BA%A3o-v%E1%BB%87-r%E1%BA%A5t-cao-SPF-50-PA-Cocoon-50ml-i.175753395.21640161015?sp_atk=6deb38ce-43b6-4fed-abd3-c429b2eddce1&xptdk=6deb38ce-43b6-4fed-abd3-c429b2eddce1,"4,9",378,21/3/2023,
SPECIAL COMBO Bigsize - Nước tẩy trang bí đao 500ml + Gel bí đao rửa mặt 310ml tặng kem chống nắng bí đao Cocoon 50ml,₫590.000,46,https://shopee.vn/SPECIAL-COMBO-Bigsize-N%C6%B0%E1%BB%9Bc-t%E1%BA%A9y-trang-b%C3%AD-%C4%91ao-500ml-Gel-b%C3%AD-%C4%91ao-r%E1%BB%ADa-m%E1%BA%B7t-310ml-t%E1%BA%B7ng-kem-ch%E1%BB%91ng-n%E1%BA%AFng-b%C3%AD-%C4%91ao-Cocoon-50ml-i.175753395.23726521101?sp_atk=d67038f8-5aab-4b56-8f85-1178609166f2&xptdk=d67038f8-5aab-4b56-8f85-1178609166f2,"4,9",11,21/3/2023,
Tinh chất bí đao (serum) 7% Niacinamide sạch mụn chuyên sâu & mờ vết thâm Cocoon 70ml,,"3,8k",https://shopee.vn/Tinh-ch%E1%BA%A5t-b%C3%AD-%C4%91ao-(serum)-7-Niacinamide-s%E1%BA%A1ch-m%E1%BB%A5n-chuy%C3%AAn-s%C3%A2u-m%E1%BB%9D-v%E1%BA%BFt-th%C3%A2m-Cocoon-70ml-i.175753395.15966025026?sp_atk=2e3c5338-1e62-466a-987e-cef538c426c9&xptdk=2e3c5338-1e62-466a-987e-cef538c426c9,"4,9","1,3k",21/3/2023,
"[Mã COSCN12 giảm 8%] Kem chống nắng bí đao quang phổ rộng, bảo vệ rất cao SPF 50 +, PA ++++ Cocoon 50ml",₫395.000,"3,9k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-Kem-ch%E1%BB%91ng-n%E1%BA%AFng-b%C3%AD-%C4%91ao-quang-ph%E1%BB%95-r%E1%BB%99ng-b%E1%BA%A3o-v%E1%BB%87-r%E1%BA%A5t-cao-SPF-50-PA-Cocoon-50ml-i.175753395.20140140610?sp_atk=0c30a857-4f17-4784-9c7b-d36d4711546b&xptdk=0c30a857-4f17-4784-9c7b-d36d4711546b,"4,9","1,2k",21/3/2023,
Tinh chất bí đao N15 (serum) với 15% niacinamide giảm bóng nhờn và giảm mụn Cocoon 70ml,₫495.000,520,https://shopee.vn/Tinh-ch%E1%BA%A5t-b%C3%AD-%C4%91ao-N15-(serum)-v%E1%BB%9Bi-15-niacinamide-gi%E1%BA%A3m-b%C3%B3ng-nh%E1%BB%9Dn-v%C3%A0-gi%E1%BA%A3m-m%E1%BB%A5n-Cocoon-70ml-i.175753395.19467525815?sp_atk=380b86d6-0543-4765-b639-c93e8998bb7a&xptdk=380b86d6-0543-4765-b639-c93e8998bb7a,"4,8",182,21/3/2023,
SPECIAL DEAL Tinh chất bí đao (serum) 7% Niacinamide sạch mụn & mờ vết thâm Cocoon 70ml - Tặng 1 dung dịch chấm mụn 5ml,₫295.000,"13,7k",https://shopee.vn/SPECIAL-DEAL-Tinh-ch%E1%BA%A5t-b%C3%AD-%C4%91ao-(serum)-7-Niacinamide-s%E1%BA%A1ch-m%E1%BB%A5n-m%E1%BB%9D-v%E1%BA%BFt-th%C3%A2m-Cocoon-70ml-T%E1%BA%B7ng-1-dung-d%E1%BB%8Bch-ch%E1%BA%A5m-m%E1%BB%A5n-5ml-i.175753395.5427725080?sp_atk=af154c15-a207-4dfc-81a2-ad31c6f5ae14&xptdk=af154c15-a207-4dfc-81a2-ad31c6f5ae14,"4,9","5,8k",21/3/2023,
[Mã COSCN12 giảm 8%] Combo làm sạch da chết và dưỡng ẩm cơ thể từ cà phê Đắk Lắk Cocoon,₫323.000,"1,6k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-Combo-l%C3%A0m-s%E1%BA%A1ch-da-ch%E1%BA%BFt-v%C3%A0-d%C6%B0%E1%BB%A1ng-%E1%BA%A9m-c%C6%A1-th%E1%BB%83-t%E1%BB%AB-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-i.175753395.13210217282?sp_atk=935e10a4-105a-467c-a730-a9bd0be2f067&xptdk=935e10a4-105a-467c-a730-a9bd0be2f067,5,599,22/3/2023,
[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Bơ dưỡng thể cà phê 200ml TẶNG Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon 200ml,₫340.000,759,https://shopee.vn/-DEAL-1-T%E1%BA%B6NG-1-%C4%90%E1%BB%98C-QUY%E1%BB%80N-FLASH-SALE-B%C6%A1-d%C6%B0%E1%BB%A1ng-th%E1%BB%83-c%C3%A0-ph%C3%AA-200ml-T%E1%BA%B6NG-T%E1%BA%A9y-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-200ml-i.175753395.18028976185?sp_atk=deb68c6a-ce9d-4c36-8a3c-f2cf3596126b&xptdk=deb68c6a-ce9d-4c36-8a3c-f2cf3596126b,"4,9",241,22/3/2023,
Combo Sáng Mịn Sạch Mụn: 1 Gel tắm bí đao Cocoon 310ml + 1 Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 200ml,₫351.000,"1,4k",https://shopee.vn/Combo-S%C3%A1ng-M%E1%BB%8Bn-S%E1%BA%A1ch-M%E1%BB%A5n-1-Gel-t%E1%BA%AFm-b%C3%AD-%C4%91ao-Cocoon-310ml-1-C%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-l%C3%A0m-s%E1%BA%A1ch-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-Cocoon-200ml-i.175753395.5108454039?sp_atk=0e67194a-774b-4216-b244-24f3a809118e&xptdk=0e67194a-774b-4216-b244-24f3a809118e,"4,9",482,22/3/2023,
SPECIAL DEAL cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml - Tặng tẩy da chết môi cà phê Đắk Lắk Cocoon 5g  Giảm 8,₫325.000,"7,2k",https://shopee.vn/SPECIAL-DEAL-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-l%C3%A0m-s%E1%BA%A1ch-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-Cocoon-600ml-T%E1%BA%B7ng-t%E1%BA%A9y-da-ch%E1%BA%BFt-m%C3%B4i-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-5g-Gi%E1%BA%A3m-8-i.175753395.14133366490?sp_atk=1c74e05d-ff03-4494-9492-a721f5cf2205&xptdk=1c74e05d-ff03-4494-9492-a721f5cf2205,"4,9","2,6k",22/3/2023,
Combo 2 Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,₫250.000,63,https://shopee.vn/Combo-2-T%E1%BA%A9y-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-cho-l%C3%A0n-da-m%E1%BB%81m-m%E1%BA%A1i-v%C3%A0-r%E1%BA%A1ng-r%E1%BB%A1-200ml-i.175753395.23728197201?sp_atk=55d3bb76-ba3c-41fa-a977-3218ac7d771e&xptdk=55d3bb76-ba3c-41fa-a977-3218ac7d771e,"4,8",17,22/3/2023,
[Mã COSCN12 giảm 8%] Tẩy da chết môi cà phê Đắk Lắk Cocoon môi ẩm mềm 5g,₫75.000,"20,9k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-T%E1%BA%A9y-da-ch%E1%BA%BFt-m%C3%B4i-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-m%C3%B4i-%E1%BA%A9m-m%E1%BB%81m-5g-i.175753395.5261821960?sp_atk=85cb1e07-5f07-4e12-9161-9651875a0db6&xptdk=85cb1e07-5f07-4e12-9161-9651875a0db6,5,"8,3k",22/3/2023,
SPECIAL COMBO 2 Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon 200ml tặng Nước tẩy trang bí đao Cocoon 140ml,₫250.000,48,https://shopee.vn/SPECIAL-COMBO-2-T%E1%BA%A9y-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-200ml-t%E1%BA%B7ng-N%C6%B0%E1%BB%9Bc-t%E1%BA%A9y-trang-b%C3%AD-%C4%91ao-Cocoon-140ml-i.175753395.18274102320?sp_atk=a9820052-1a53-4b71-9501-d3acfe7a79b1&xptdk=a9820052-1a53-4b71-9501-d3acfe7a79b1,"4,8",13,22/3/2023,
SPECIAL COMBO Gel rửa mặt cà phê 140ml+Tẩy da chết mặt cà phê 150ml tặng Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon 200ml,₫360.000,42,https://shopee.vn/SPECIAL-COMBO-Gel-r%E1%BB%ADa-m%E1%BA%B7t-c%C3%A0-ph%C3%AA-140ml-T%E1%BA%A9y-da-ch%E1%BA%BFt-m%E1%BA%B7t-c%C3%A0-ph%C3%AA-150ml-t%E1%BA%B7ng-T%E1%BA%A9y-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-200ml-i.175753395.19274105897?sp_atk=9b0ab80d-14aa-4a69-a1c6-ca12831f6165&xptdk=9b0ab80d-14aa-4a69-a1c6-ca12831f6165,5,12,22/3/2023,
[Mã COSCN12 giảm 8%] Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,₫125.000,"123,6k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-T%E1%BA%A9y-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-cho-l%C3%A0n-da-m%E1%BB%81m-m%E1%BA%A1i-v%C3%A0-r%E1%BA%A1ng-r%E1%BB%A1-200ml-i.175753395.7906998505?sp_atk=cc990fbb-1081-43e7-97d3-88b8f9f95bf1&xptdk=cc990fbb-1081-43e7-97d3-88b8f9f95bf1,5,"45,4k",22/3/2023,
TÚI REFILL - Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml,₫325.000,"9,2k",https://shopee.vn/T%C3%9AI-REFILL-C%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-l%C3%A0m-s%E1%BA%A1ch-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-Cocoon-600ml-i.175753395.15085473203?sp_atk=8f0afc27-660c-4a23-84c3-e0f1bcbb3cb3&xptdk=8f0afc27-660c-4a23-84c3-e0f1bcbb3cb3,"4,9","2,7k",22/3/2023,
Bigsize - Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 310ml,₫295.000,125,https://shopee.vn/Bigsize-Gel-r%E1%BB%ADa-m%E1%BA%B7t-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-cho-l%C3%A0n-da-t%C6%B0%C6%A1i-m%E1%BB%9Bi-v%C3%A0-r%E1%BA%A1ng-r%E1%BB%A1-310ml-i.175753395.22527762634?sp_atk=6f6a4cf4-de3c-48c8-91e5-837ebf79a900&xptdk=6f6a4cf4-de3c-48c8-91e5-837ebf79a900,"4,9",35,22/3/2023,
[Mã COSCN12 giảm 8%] Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,,"63,2k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-T%E1%BA%A9y-da-ch%E1%BA%BFt-m%E1%BA%B7t-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-cho-l%C3%A0n-da-m%E1%BB%81m-m%E1%BA%A1i-r%E1%BA%A1ng-r%E1%BB%A1-150ml-i.175753395.6067666440?sp_atk=21b05cda-2ab1-4f1e-b26a-41869e098aee&xptdk=21b05cda-2ab1-4f1e-b26a-41869e098aee,"4,9",24k,22/3/2023,
Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,₫195.000,970,https://shopee.vn/Gel-r%E1%BB%ADa-m%E1%BA%B7t-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-cho-l%C3%A0n-da-t%C6%B0%C6%A1i-m%E1%BB%9Bi-v%C3%A0-r%E1%BA%A1ng-r%E1%BB%A1-140ml-i.175753395.22920728146?sp_atk=d319963c-8dda-4c3f-9cf1-fb69258a2eba&xptdk=d319963c-8dda-4c3f-9cf1-fb69258a2eba,"4,9",299,22/3/2023,
